Subject,Course Number,Course Name,Course Code,Workload %
"POLISH","563","Second-Year Polish I","POLISH563","N/A"
"POLISH","564","Second-Year Polish II","POLISH564","0"
"POLISH","565","Third-Year Polish I","POLISH565","N/A"
"POLISH","566","Third-Year Polish II","POLISH566","N/A"
"POLISH","567","Fourth-Year Polish I","POLISH567","N/A"
"POLISH","568","Fourth-Year Polish II","POLISH568","N/A"
"POLISH","621","Direct Read Pol Lit","POLISH621","N/A"
"POLISH","622","Direct Read Pol Lit","POLISH622","N/A"
"POLSCI","101","Introduction to Political Theory","POLSCI101","11"
"POLSCI","111","Intro Amer Politics","POLSCI111","18"
"POLSCI","140","Intr Compar Politic","POLSCI140","20"
"POLSCI","160","Intro World Politic","POLSCI160","11"
"POLSCI","190","First-Year Seminar in Political Science","POLSCI190","14"
"POLSCI","195","Special Topics Mini Course","POLSCI195","N/A"
"POLSCI","299","Directed Undergraduate Internship in Political Science","POLSCI299","N/A"
"POLSCI","300","Quantitative Empirical Methods of Political Science","POLSCI300","51"
"POLSCI","301","Development of Political Thought: To Modern Period","POLSCI301","13"
"POLSCI","302","Development of Political Thought: Modern and Recent","POLSCI302","34"
"POLSCI","303","Religion and Politics","POLSCI303","N/A"
"POLSCI","304","Disability: A Democratic Dilemma","POLSCI304","7"
"POLSCI","306","American Political Thought: Early","POLSCI306","26"
"POLSCI","307","American Political Thought: Late","POLSCI307","47"
"POLSCI","309","Theoretical Perspectives on Environmental Change","POLSCI309","N/A"
"POLSCI","310","The Politics of Public Policy","POLSCI310","10"
"POLSCI","311","American Political Processes","POLSCI311","10"
"POLSCI","312","Persuasive Politics: Voters, Campaigns and Communication Strategies","POLSCI312","2"
"POLSCI","313","Courts, Judges, and Controversies","POLSCI313","N/A"
"POLSCI","314","Congress vs the Presidency: The Battle for Control","POLSCI314","6"
"POLSCI","315","Media and Public Opinion","POLSCI315","3"
"POLSCI","316","Histories of Law and Social Justice","POLSCI316","37"
"POLSCI","317","Constitutional Law: Cases and Controversies","POLSCI317","36"
"POLSCI","318","American Constitutional Politics","POLSCI318","74"
"POLSCI","319","The Politics of Civil Liberties and Civil Rights","POLSCI319","38"
"POLSCI","320","The American Presidency","POLSCI320","26"
"POLSCI","322","US Legislative Process","POLSCI322","24"
"POLSCI","324","Black Americans and the Political System","POLSCI324","6"
"POLSCI","325","Systematic Thinking About the Problems of the Day","POLSCI325","12"
"POLSCI","326","American State Government","POLSCI326","N/A"
"POLSCI","327","Election Law","POLSCI327","13"
"POLSCI","329","Mass Media and Political Behavior","POLSCI329","80"
"POLSCI","334","Communism and Capitalism in Eastern Europe","POLSCI334","18"
"POLSCI","337","State and Market in Contemporary China","POLSCI337","3"
"POLSCI","338","The Constitution Outside of the Courts","POLSCI338","N/A"
"POLSCI","339","China's Evolution Under Communism","POLSCI339","16"
"POLSCI","340","Governments and Politics in Western Europe","POLSCI340","34"
"POLSCI","341","Palestine-Israel: A History","POLSCI341","N/A"
"POLSCI","344","Inside the Mind of Terror: A Historical Journey Through Political Violence","POLSCI344","N/A"
"POLSCI","346","The History of Modern Mexico, 1810-Present","POLSCI346","6"
"POLSCI","347","Politics and Society in Latin America","POLSCI347","70"
"POLSCI","348","Political Economy of Development","POLSCI348","N/A"
"POLSCI","352","How to be an Autocrat","POLSCI352","N/A"
"POLSCI","353","The Arab-Israeli Conflict","POLSCI353","35"
"POLSCI","355","Democracy and Development in Africa","POLSCI355","21"
"POLSCI","357","Britain, 1901-1939: Culture and Politics","POLSCI357","19"
"POLSCI","359","African Politics","POLSCI359","N/A"
"POLSCI","360","Politics of International Aid","POLSCI360","22"
"POLSCI","362","History of European Integration","POLSCI362","10"
"POLSCI","364","Public International Law","POLSCI364","76"
"POLSCI","368","Modern Warfare","POLSCI368","22"
"POLSCI","368","Domestic Politics of International Economic Policy","POLSCI368","N/A"
"POLSCI","369","Politics of International Economic Relations","POLSCI369","19"
"POLSCI","370","The Politics of Climate Change","POLSCI370","N/A"
"POLSCI","372","International Security Affairs","POLSCI372","4"
"POLSCI","373","Data Science for International Studies","POLSCI373","8"
"POLSCI","375","The Politics of Police and Prisons in the U.S.","POLSCI375","N/A"
"POLSCI","378","The Historical Evolution of the Sovereign State System","POLSCI378","27"
"POLSCI","379","""Empire of Liberty"": The Politics of US Colonialism","POLSCI379","2"
"POLSCI","380","Environmental Politics and Policy","POLSCI380","14"
"POLSCI","381","Political Science Research Design","POLSCI381","44"
"POLSCI","382","Antislavery and the US Constitution","POLSCI382","40"
"POLSCI","383","Political Science Research Opportunity","POLSCI383","N/A"
"POLSCI","384","Directed Studies","POLSCI384","N/A"
"POLSCI","385","Political Science Special Topics Mini Course","POLSCI385","34"
"POLSCI","386","Sports, Politics, and Society","POLSCI386","17"
"POLSCI","387","Comparative Analysis of Government Institutions","POLSCI387","15"
"POLSCI","388","Culture in East Asian Business, Past and Present","POLSCI388","70"
"POLSCI","389","Topics in Contemporary Political Science","POLSCI389","16"
"POLSCI","391","Introduction to Modeling Political Processes","POLSCI391","19"
"POLSCI","392","Michigan in Washington:  Preparatory Seminar","POLSCI392","N/A"
"POLSCI","393","Inside Washington, D.C.","POLSCI393","N/A"
"POLSCI","395","Russia and the Soviet Union: Reform, Revolution, and the Socialist Experiment","POLSCI395","38"
"POLSCI","396","East Central Europe: Nationalism, Socialism, Democracy","POLSCI396","8"
"POLSCI","397","Nations and Nationalism","POLSCI397","N/A"
"POLSCI","398","Michigan In Washington:  Internship","POLSCI398","N/A"
"POLSCI","399","Advanced Internship in Political Science","POLSCI399","N/A"
"POLSCI","401","Feminist Political Theory","POLSCI401","31"
"POLSCI","402","Liberalism and Its Critics","POLSCI402","18"
"POLSCI","406","Democratic Theory","POLSCI406","26"
"POLSCI","407","Marxism and 20th-Century Radicalism","POLSCI407","32"
"POLSCI","409","Twentieth Century Political Thought","POLSCI409","17"
"POLSCI","410","Washington Experience Seminar","POLSCI410","N/A"
"POLSCI","411","Michigan In Washington:  National Capital Research Project","POLSCI411","21"
"POLSCI","421","Law and Gender","POLSCI421","48"
"POLSCI","426","Abolition in Theory and Practice","POLSCI426","N/A"
"POLSCI","427","Race and the Shaping of American Politics","POLSCI427","N/A"
"POLSCI","432","Law and Public Policy","POLSCI432","33"
"POLSCI","434","Russia/USSR in the 20th and 21st Centuries: War, Revolution, and Reform","POLSCI434","13"
"POLSCI","435","Research Seminar on the Israeli-Palestinian Conflict","POLSCI435","N/A"
"POLSCI","436","Research Seminar on Middle East Politics and Society","POLSCI436","N/A"
"POLSCI","441","Political Violence in Africa","POLSCI441","N/A"
"POLSCI","447","The Politics of Human Rights","POLSCI447","3"
"POLSCI","449","Legal Theory: What is Law?","POLSCI449","N/A"
"POLSCI","455","Democratization in Sub-Saharan Africa After the End of the Cold War","POLSCI455","N/A"
"POLSCI","457","Constitutional Engineering in Democracies","POLSCI457","N/A"
"POLSCI","482","Positive Political Economy","POLSCI482","N/A"
"POLSCI","485","Election Forensics","POLSCI485","N/A"
"POLSCI","486","Pub Opin&Press Grps","POLSCI486","N/A"
"POLSCI","488","Mini Course in Political Science Advanced Topics","POLSCI488","N/A"
"POLSCI","489","Advanced Topics in Contemporary Political Science","POLSCI489","25"
"POLSCI","490","Game Theory and Formal Models","POLSCI490","23"
"POLSCI","491","Michigan in Washington: Advanced Topics","POLSCI491","N/A"
"POLSCI","492","Michigan in Washington: Advanced Topics","POLSCI492","N/A"
"POLSCI","493","Ug-Senior Honors","POLSCI493","66"
"POLSCI","494","Ug-Senior Honors","POLSCI494","74"
"POLSCI","495","Undergraduate Seminar in Political Theory","POLSCI495","20"
"POLSCI","496","Undergraduate Seminar in American Government and Politics","POLSCI496","44"
"POLSCI","497","Undergraduate Seminar in Comparative and Foreign Government","POLSCI497","N/A"
"POLSCI","498","Undergraduate Seminar in International Politics","POLSCI498","19"
"POLSCI","499","Survey Design and Analysis","POLSCI499","N/A"
"POLSCI","501","Social Scientific Studies of Historical and Contemporary China","POLSCI501","N/A"
"POLSCI","502","Humanistic Studies of Historical and Contemporary China","POLSCI502","N/A"
"POLSCI","514","Computer Usage","POLSCI514","15"
"POLSCI","594","Int Stat&Data Anl I","POLSCI594","N/A"
"POLSCI","595","Int Stat&Dat Anl II","POLSCI595","N/A"
"POLSCI","596","Intr Regress Analys","POLSCI596","N/A"
"POLSCI","598","Math for Scientists","POLSCI598","9"
"POLSCI","599","Stat Method Pol Res","POLSCI599","50"
"POLSCI","602","Pol Thot-Early Mod","POLSCI602","N/A"
"POLSCI","603","Mod Political Thot","POLSCI603","N/A"
"POLSCI","609","Psem-20c Pol Thot","POLSCI609","N/A"
"POLSCI","611","Amer Natl Govt","POLSCI611","N/A"
"POLSCI","617","Legislat Behav","POLSCI617","N/A"
"POLSCI","619","Afram&Pol Rac","POLSCI619","N/A"
"POLSCI","626","Foundations of Institutional Analysis","POLSCI626","N/A"
"POLSCI","629","Proseminar in American Political Institutions","POLSCI629","N/A"
"POLSCI","630","Prosem Publ Opinion","POLSCI630","37"
"POLSCI","637","Field Training","POLSCI637","N/A"
"POLSCI","641","Comparative Govt","POLSCI641","8"
"POLSCI","653","Psem Mid E Pol","POLSCI653","N/A"
"POLSCI","656","Chinese Govt-Pol","POLSCI656","N/A"
"POLSCI","658","Comparative Institutional Analysis","POLSCI658","N/A"
"POLSCI","661","Proseminar in International Security and Conflict","POLSCI661","N/A"
"POLSCI","662","Proseminar in International Political Economy","POLSCI662","13"
"POLSCI","663","Proseminar in International Organizations and Law","POLSCI663","N/A"
"POLSCI","664","Proseminar on the State in World Politics","POLSCI664","N/A"
"POLSCI","677","Proseminar in Southeast Asian Politics","POLSCI677","N/A"
"POLSCI","680","Behav Res Methods","POLSCI680","23"
"POLSCI","681","Intermediate Game Theory","POLSCI681","26"
"POLSCI","688","Selected Topics","POLSCI688","26"
"POLSCI","691","Directed Reading","POLSCI691","N/A"
"POLSCI","692","Directed Reading","POLSCI692","N/A"
"POLSCI","694","Qual Res Meth","POLSCI694","64"
"POLSCI","695","Regression Analysis","POLSCI695","N/A"
"POLSCI","698","Formal Theory","POLSCI698","26"
"POLSCI","699","Stat Methods Res II","POLSCI699","31"
"POLSCI","701","Concepts Pol Theory","POLSCI701","N/A"
"POLSCI","703","Approaches Pol Thry","POLSCI703","N/A"
"POLSCI","734","Public Policy in Postsecondary Education","POLSCI734","36"
"POLSCI","736","Poverty and Inequality","POLSCI736","5"
"POLSCI","760","Research in World Politics","POLSCI760","N/A"
"POLSCI","781","Res Sem Pol Behav I","POLSCI781","N/A"
"POLSCI","796","Advanced Topics in Formal Theory","POLSCI796","N/A"
"POLSCI","797","Advanced Topics in Quantitative Methodology","POLSCI797","N/A"
"POLSCI","798","Advanced Topics in Quantitative Methodology","POLSCI798","N/A"
"POLSCI","799","Adv QuantEmp Methods","POLSCI799","N/A"
"POLSCI","811","Multivar Stat Meth","POLSCI811","N/A"
"POLSCI","812","Scal&Dimensnl Analy","POLSCI812","N/A"
"POLSCI","813","Struct Equat Model","POLSCI813","N/A"
"POLSCI","814","Time Series Analys","POLSCI814","N/A"
"POLSCI","815","Categorical Analys","POLSCI815","N/A"
"POLSCI","816","Gen Struc Equat Mod","POLSCI816","N/A"
"POLSCI","818","Math Model:Game Thr","POLSCI818","N/A"
"POLSCI","819","Math Mod:Rationl Ch","POLSCI819","N/A"
"POLSCI","820","Max Likelihood Est","POLSCI820","N/A"
"POLSCI","826","Computing Soc Sci","POLSCI826","N/A"
"POLSCI","827","Res Des Soc Sci","POLSCI827","N/A"
"POLSCI","829","Math Soc Sci","POLSCI829","N/A"
"POLSCI","830","Adv Topic Soc Res","POLSCI830","N/A"
"POLSCI","832","Math Stat Soc Sci","POLSCI832","N/A"
"POLSCI","838","Math Modl:Game Thry","POLSCI838","N/A"
"POLSCI","841","Max Likelihd Estim","POLSCI841","N/A"
"POLSCI","891","Directed Research","POLSCI891","N/A"
"POLSCI","892","Directed Research","POLSCI892","N/A"
"POLSCI","990","Diss-Precand","POLSCI990","N/A"
"POLSCI","992","Responsible Conduct of Research and Scholarship","POLSCI992","N/A"
"POLSCI","993","G S I Training","POLSCI993","N/A"
"POLSCI","994","Workshops in Political Science","POLSCI994","N/A"
"POLSCI","995","Diss-Cand","POLSCI995","N/A"
"PORTUG","101","Elementary","PORTUG101","16"
"PORTUG","102","Elementary Portuguese","PORTUG102","N/A"
"PORTUG","231","Second-Year","PORTUG231","16"
"PORTUG","232","Second-Year Portuguese","PORTUG232","60"
"PORTUG","280","Portuguese for Speakers of Romance Languages I","PORTUG280","29"
"PORTUG","281","Portuguese for Speakers of Romance Languages II","PORTUG281","N/A"
"PORTUG","287","Advanced Portuguese Conversation and Composition","PORTUG287","10"
"PORTUG","290","Conversation through Film and Popular Music","PORTUG290","N/A"
"PORTUG","301","Topics in Afro-Luso-Brazilian Cultures","PORTUG301","12"
"PORTUG","315","Contemporary Issues in the Portuguese- and Spanish-Speaking Worlds","PORTUG315","N/A"
"PORTUG","342","Culture, Power, and Politics in Brazil","PORTUG342","N/A"
"PORTUG","350","Independent Study","PORTUG350","N/A"
"PORTUG","461","Brazilian Culture","PORTUG461","N/A"
"PORTUG","471","Literature in the Portuguese-Speaking World","PORTUG471","N/A"
"PORTUG","472","Cinema in the Portuguese-Speaking World","PORTUG472","N/A"
"PORTUG","474","Advanced Topics in Afro-Luso-Brazilian Cultures","PORTUG474","22"
"PORTUG","635","Independent Study","PORTUG635","N/A"
"PPE","300","Introduction to Political Economy","PPE300","14"
"PPE","400","Seminar in Political Economy","PPE400","25"
"PROSTHOD","583","Independent Study","PROSTHOD583","N/A"
"PROSTHOD","630","Intro Pros Research","PROSTHOD630","N/A"
"PROSTHOD","632","Digital Prosthodontics Fundamentals","PROSTHOD632","N/A"
"PROSTHOD","634","Prin Compl Dent Pro","PROSTHOD634","N/A"
"PROSTHOD","635","Impression Making","PROSTHOD635","N/A"
"PROSTHOD","636","Prostho Sem Implnts","PROSTHOD636","N/A"
"PROSTHOD","637","Prosthodontics Prac","PROSTHOD637","N/A"
"PROSTHOD","638","Partial Dent Theory","PROSTHOD638","N/A"
"PROSTHOD","639","Applic Partial Dent","PROSTHOD639","N/A"
"PROSTHOD","640","Adv RPD Designs","PROSTHOD640","N/A"
"PROSTHOD","643","Clin Prosthodontics","PROSTHOD643","N/A"
"PROSTHOD","645","Thesis Investigatn","PROSTHOD645","N/A"
"PROSTHOD","646","Maxillofacial Prosthodontics Rotation","PROSTHOD646","N/A"
"PROSTHOD","647","Maxillofacial Prosthodontics Rotation","PROSTHOD647","N/A"
"PROSTHOD","649","Prosthetic Occlusn","PROSTHOD649","N/A"
"PROSTHOD","650","Complex Prosthodontic Treatment Planning","PROSTHOD650","N/A"
"PROSTHOD","739","Clin Crown&Bridge","PROSTHOD739","N/A"
"PROSTHOD","741","Articulator","PROSTHOD741","N/A"
"PROSTHOD","800","Prosthodontic Teaching Practicum","PROSTHOD800","N/A"
"PROSTHOD","875","Functional Occlusn","PROSTHOD875","N/A"
"PROSTHOD","876","Adv Clin Crown&Brid","PROSTHOD876","N/A"
"PROSTHOD","877","Advanced Crown and Bridge","PROSTHOD877","N/A"
"PROSTHOD","878","Clinical Restorativ","PROSTHOD878","N/A"
"PROSTHOD","879","Thesis Investigatn","PROSTHOD879","N/A"
"PROSTHOD","882","Ceramo-Metal Proc","PROSTHOD882","N/A"
"PSYCH","110","Enhancing Study Habits","PSYCH110","N/A"
"PSYCH","111","Introduction to Psychology","PSYCH111","10"
"PSYCH","112","Introduction to Psychology as a Natural Science","PSYCH112","12"
"PSYCH","114","Honors Introduction to Psychology","PSYCH114","12"
"PSYCH","120","First-Year Seminar in Psychology as a Social Science","PSYCH120","8"
"PSYCH","121","First-Year Seminar in Psychology as a Natural Science","PSYCH121","19"
"PSYCH","122","Intergroup Dialogues","PSYCH122","7"
"PSYCH","200","Independent Study in Psychological Issues","PSYCH200","N/A"
"PSYCH","211","Project Outreach","PSYCH211","7"
"PSYCH","213","Foundations of Intergroup Relations","PSYCH213","2"
"PSYCH","217","Sophomore Seminar in Psychology as a Natural Science","PSYCH217","N/A"
"PSYCH","218","Sophomore Seminar in Psychology as a Social Science","PSYCH218","3"
"PSYCH","220","Introduction to Biopsychology, for Non-BCN or Non-Neuroscience majors","PSYCH220","23"
"PSYCH","223","Entrepreneurial Creativity","PSYCH223","19"
"PSYCH","226","Undergraduate Research in Psychology","PSYCH226","N/A"
"PSYCH","230","Introduction to Behavioral Neuroscience","PSYCH230","21"
"PSYCH","235","Introduction to Evolution and Behavior","PSYCH235","6"
"PSYCH","240","Introduction to Cognitive Psychology","PSYCH240","10"
"PSYCH","242","Language and Human Mind","PSYCH242","5"
"PSYCH","250","Introduction to Developmental Psychology","PSYCH250","5"
"PSYCH","265","Minds and Brains in America","PSYCH265","3"
"PSYCH","270","Introduction to Abnormal Psychology","PSYCH270","26"
"PSYCH","280","Introduction to Social Psychology","PSYCH280","5"
"PSYCH","290","Introduction to the Psychology of Personality","PSYCH290","7"
"PSYCH","291","Introduction to the Psychology of Women","PSYCH291","4"
"PSYCH","300","Research Methods Psych NS Special Topics","PSYCH300","1"
"PSYCH","301","Research Methods Psych SS Special Topics","PSYCH301","N/A"
"PSYCH","302","Research Methods in Cognitive Neuroscience","PSYCH302","46"
"PSYCH","303","Research Methods in Psychology","PSYCH303","46"
"PSYCH","304","Teaching&Leading","PSYCH304","14"
"PSYCH","305","Practicum in Psychology","PSYCH305","8"
"PSYCH","306","Project Outreach Group Leading","PSYCH306","7"
"PSYCH","307","Directed Experiences with Children","PSYCH307","11"
"PSYCH","308","Peer Advising Pract","PSYCH308","N/A"
"PSYCH","310","Processes of Intergroup Dialogues Facilitation","PSYCH310","19"
"PSYCH","311","Practicum in Facilitating Intergroup Dialogues","PSYCH311","70"
"PSYCH","312","Intergroup Conflict and Coexistence:  Religion, Ethnicity and Culture","PSYCH312","N/A"
"PSYCH","314","Positive Psychology","PSYCH314","16"
"PSYCH","315","Aspc Blk Exp","PSYCH315","N/A"
"PSYCH","316","Wrl Blk Chld","PSYCH316","N/A"
"PSYCH","317","Experiential Lab: Special Topics","PSYCH317","N/A"
"PSYCH","321","American Addictions","PSYCH321","6"
"PSYCH","322","Field Practicum in Research Techniques for Psychology as a Natural Science","PSYCH322","N/A"
"PSYCH","324","Advanced Practicum in Intergroup Relations","PSYCH324","N/A"
"PSYCH","325","Detroit Initiative","PSYCH325","27"
"PSYCH","326","Faculty Directed Early Research for Psychology as a Natural Science","PSYCH326","N/A"
"PSYCH","330","Topics in Biopsychology","PSYCH330","27"
"PSYCH","331","Experiential Research Methods in Psychology","PSYCH331","67"
"PSYCH","333","Affective Neuroscience","PSYCH333","27"
"PSYCH","334","Neuroscience of Learning and Memory","PSYCH334","N/A"
"PSYCH","335","Reading: Language, the Brain, and Cognition","PSYCH335","0"
"PSYCH","336","Drugs of Abuse, Brain and Behavior","PSYCH336","26"
"PSYCH","337","Hormones and Behavior","PSYCH337","12"
"PSYCH","338","Primate Behavior","PSYCH338","28"
"PSYCH","339","The Neuroevolutionary History of Homo Sapien","PSYCH339","2"
"PSYCH","340","Topics in Cognition and Cognitive Neuroscience","PSYCH340","14"
"PSYCH","341","Advanced Laboratory in Cognitive Psychology","PSYCH341","7"
"PSYCH","342","Research Methods in Human Electroencephalography","PSYCH342","18"
"PSYCH","344","Second Language Acquisition","PSYCH344","N/A"
"PSYCH","345","Introduction to Human Neuropsychology","PSYCH345","18"
"PSYCH","346","Learning and Memory","PSYCH346","25"
"PSYCH","347","Perception","PSYCH347","8"
"PSYCH","348","Psychology of Thinking","PSYCH348","6"
"PSYCH","349","Talking Minds","PSYCH349","6"
"PSYCH","351","Advanced Laboratory in Developmental Psychology","PSYCH351","69"
"PSYCH","352","Development of Language and Thought","PSYCH352","16"
"PSYCH","353","Social Development","PSYCH353","13"
"PSYCH","355","Cognitive Development","PSYCH355","7"
"PSYCH","356","Educational Psychology","PSYCH356","6"
"PSYCH","357","Research Methods in Educational and Cross-cultural Contexts","PSYCH357","N/A"
"PSYCH","358","Psychology of Adolescence","PSYCH358","2"
"PSYCH","360","Behavior and Environment","PSYCH360","23"
"PSYCH","362","The Psychology of Environmental Stewardship","PSYCH362","12"
"PSYCH","363","Human Cognitive Evolution","PSYCH363","14"
"PSYCH","364","Biopsychology of Sports","PSYCH364","N/A"
"PSYCH","365","Animal Behavior","PSYCH365","12"
"PSYCH","366","Field Biology and Behavioral Methods","PSYCH366","N/A"
"PSYCH","370","Top Clinical Psych","PSYCH370","5"
"PSYCH","371","Advanced Laboratory in Psychopathology","PSYCH371","50"
"PSYCH","372","Clinical Psychology","PSYCH372","25"
"PSYCH","373","Child and Adolescent Psychopathology","PSYCH373","8"
"PSYCH","375","Health Psychology","PSYCH375","26"
"PSYCH","380","Topics Social Psych","PSYCH380","N/A"
"PSYCH","381","Advanced Laboratory in Social Psychology","PSYCH381","37"
"PSYCH","382","Psychology of Close Relationships","PSYCH382","2"
"PSYCH","383","Introduction to Survey Research I","PSYCH383","25"
"PSYCH","385","Sex and Survival","PSYCH385","4"
"PSYCH","389","Psychology and Law","PSYCH389","32"
"PSYCH","390","Topics in P&SC","PSYCH390","8"
"PSYCH","391","Advanced Laboratory in Personality","PSYCH391","41"
"PSYCH","393","Political Psychology","PSYCH393","6"
"PSYCH","395","Organizational Psychology","PSYCH395","3"
"PSYCH","401","Special Problems in Psychology as a Social Science","PSYCH401","15"
"PSYCH","402","Special Problems in Psychology as a Natural Science","PSYCH402","9"
"PSYCH","404","Field Practicum","PSYCH404","N/A"
"PSYCH","405","Field Practicum in a University Setting","PSYCH405","N/A"
"PSYCH","406","Psychology of Ideology, Hegemony, and Political Behavior","PSYCH406","N/A"
"PSYCH","407","Religion and Spirituality","PSYCH407","N/A"
"PSYCH","409","Social Psychology of Racial Inequality (Advanced Research Team)","PSYCH409","N/A"
"PSYCH","411","IGR Senior Capstone: Social Justice in the Real World","PSYCH411","N/A"
"PSYCH","413","A History of Modern Psychology","PSYCH413","0"
"PSYCH","420","Faculty Directed Advanced Tutorial Reading for Psychology as a Natural Science","PSYCH420","N/A"
"PSYCH","421","Faculty Directed Advanced Tutorial Reading for Psychology as a Social Science","PSYCH421","N/A"
"PSYCH","422","Faculty Directed Advanced Research Methods for Psychology","PSYCH422","N/A"
"PSYCH","423","Faculty Directed Advanced Research Methods for Psychology Writing","PSYCH423","N/A"
"PSYCH","424","Senior Honors Research I for Psychology as a Natural Science","PSYCH424","31"
"PSYCH","426","Senior Honors Research II for Psychology as a Natural Science","PSYCH426","56"
"PSYCH","428","Senior Thesis I:  Research in Psychology/BCN","PSYCH428","N/A"
"PSYCH","429","Senior Thesis II:  Research in Psychology/BCN","PSYCH429","N/A"
"PSYCH","430","Advanced Topics in Biopsychology","PSYCH430","16"
"PSYCH","431","Advanced Topics in Behavioral Neuroscience","PSYCH431","3"
"PSYCH","433","Advanced Topics in Neuroscience","PSYCH433","19"
"PSYCH","435","The Neurobiology of Attention and Attentional Disorders","PSYCH435","N/A"
"PSYCH","436","Sleep: Brain and Behavior, From Flies to Humans","PSYCH436","5"
"PSYCH","438","Determinants of Health and Disease","PSYCH438","N/A"
"PSYCH","439","The Developing Brain","PSYCH439","25"
"PSYCH","440","Advanced Topics in Cognitive Neuroscience","PSYCH440","31"
"PSYCH","442","The Neuroscience of Perception","PSYCH442","16"
"PSYCH","444","Introduction to Neurolinguistics","PSYCH444","N/A"
"PSYCH","445","Psychology of Language","PSYCH445","N/A"
"PSYCH","446","Altruism","PSYCH446","6"
"PSYCH","447","Current Topics in Cognition and Cognitive Neuroscience","PSYCH447","6"
"PSYCH","449","Decision Processes","PSYCH449","11"
"PSYCH","454","Developmental Cognitive Neuroscience","PSYCH454","19"
"PSYCH","456","Human Infancy","PSYCH456","5"
"PSYCH","457","Current Topics in Developmental Psychology","PSYCH457","9"
"PSYCH","460","Behavioral Biology of Women","PSYCH460","12"
"PSYCH","461","Animal Cognition","PSYCH461","N/A"
"PSYCH","462","Primate Communication and Language","PSYCH462","N/A"
"PSYCH","463","Statistical Modeling and Data Visualization in R","PSYCH463","47"
"PSYCH","464","Mammalian Social Behavior","PSYCH464","N/A"
"PSYCH","465","Evolution and Human Nature","PSYCH465","19"
"PSYCH","466","The Origins of Moral Behavior","PSYCH466","31"
"PSYCH","467","Current Topics in Organizational Psychology","PSYCH467","N/A"
"PSYCH","467","Current Topics in Organizational Psychology","PSYCH467","N/A"
"PSYCH","468","Evolutionary Endocrinology","PSYCH468","6"
"PSYCH","469","Advanced Primate Behavior","PSYCH469","13"
"PSYCH","472","Mental Health and Culture","PSYCH472","38"
"PSYCH","474","Introduction to Behavior Therapy","PSYCH474","18"
"PSYCH","475","Traumatic Stress","PSYCH475","21"
"PSYCH","476","Inside the Criminal Mind:Neural, Genetic and Environmental Contributions to Psychopathy, Violence and Aggression across Lifespan","PSYCH476","N/A"
"PSYCH","477","Current Topics in Clinical Psychology","PSYCH477","37"
"PSYCH","484","Psychology of Prejudice","PSYCH484","N/A"
"PSYCH","487","Current Topics in Social Psychology","PSYCH487","7"
"PSYCH","488","Sociology of Deviance: From Sin to Sickness","PSYCH488","20"
"PSYCH","492","The Psychology and Politics of Black Identity","PSYCH492","N/A"
"PSYCH","495","Positive Organizational Psychology","PSYCH495","N/A"
"PSYCH","496","Identity at Work","PSYCH496","0"
"PSYCH","497","Current Topics in Personality and Social Contexts","PSYCH497","8"
"PSYCH","506","Professional Issues in Psychology","PSYCH506","1"
"PSYCH","519","Supervised Research","PSYCH519","0"
"PSYCH","532","Mammalian Reproductive Physiology","PSYCH532","6"
"PSYCH","539","Grant-Writing for Life Sciences","PSYCH539","5"
"PSYCH","541","Advanced Topics in Cognition and Cognitive Neuroscience","PSYCH541","N/A"
"PSYCH","571","Advanced Topics in Clinical Psychology","PSYCH571","N/A"
"PSYCH","600","Psyc Grad Prosem I","PSYCH600","N/A"
"PSYCH","609","Psych Teach Academy","PSYCH609","1"
"PSYCH","613","Adv Stat Methods","PSYCH613","49"
"PSYCH","614","Advanced Statistical Methods II","PSYCH614","37"
"PSYCH","619","Supervised Research I","PSYCH619","N/A"
"PSYCH","630","Primatology","PSYCH630","N/A"
"PSYCH","631","Prosem in Biopsych","PSYCH631","N/A"
"PSYCH","644","Computational Modeling of Cognition","PSYCH644","14"
"PSYCH","653","P&SC Orientation","PSYCH653","N/A"
"PSYCH","654","CL&Mod Personlty","PSYCH654","52"
"PSYCH","655","Psych of Women","PSYCH655","N/A"
"PSYCH","670","Res Des&Eval Clin","PSYCH670","69"
"PSYCH","672","Interv&Clin Ethics","PSYCH672","N/A"
"PSYCH","681","Surv of Social Psyc","PSYCH681","N/A"
"PSYCH","682","Adv Soc Psy","PSYCH682","47"
"PSYCH","683","Wkshop Samp Techniq","PSYCH683","N/A"
"PSYCH","687","Applied Sampling","PSYCH687","81"
"PSYCH","692","Qualitative Research Methods","PSYCH692","N/A"
"PSYCH","702","fMRI I","PSYCH702","N/A"
"PSYCH","706","Tutorial Reading","PSYCH706","N/A"
"PSYCH","707","Psychometric Theory: Classical and Latent Trait Models","PSYCH707","10"
"PSYCH","708","Cogn&Instr Classrm","PSYCH708","13"
"PSYCH","709","Motivation in the Classroom","PSYCH709","30"
"PSYCH","711","Questionnaire Design and Evaluation","PSYCH711","4"
"PSYCH","719","Supervised Research II","PSYCH719","N/A"
"PSYCH","721","Mathematical Psych","PSYCH721","N/A"
"PSYCH","722","Adv Decision Process","PSYCH722","N/A"
"PSYCH","723","Hum Dev&Schooling","PSYCH723","33"
"PSYCH","730","Seminar in Biopsychology","PSYCH730","0"
"PSYCH","731","Physiological Psych","PSYCH731","N/A"
"PSYCH","733","Seminar in Neuroscience","PSYCH733","N/A"
